treatment,question,rep_id,fdom_env_count,fdom_phenotype_score,fdom_max_phenotype_score,fdom_norm_phenotype_score,fdom_gestation_time,fdom_genome_length,-1000_phenotype_score,min_genome_size,fancy_name
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_250,512,0,4608,0.0,267.0,126.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_227,512,0,4608,0.0,161.0,73.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_243,512,0,4608,0.0,260.0,115.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_234,512,0,4608,0.0,307.0,128.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_249,512,512,4608,11.1111111111,514.5,155.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_204,512,0,4608,0.0,323.0,150.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_241,512,0,4608,0.0,187.0,88.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_236,512,0,4608,0.0,205.0,91.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_217,512,512,4608,11.1111111111,190.0,92.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_225,512,0,4608,0.0,235.0,108.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_228,512,512,4608,11.1111111111,301.0,130.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_222,512,512,4608,11.1111111111,229.0,104.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_210,512,512,4608,11.1111111111,312.0,140.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_231,512,1024,4608,22.2222222222,276.0,124.0,1024,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_246,512,0,4608,0.0,252.0,101.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_203,512,0,4608,0.0,234.0,104.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_209,512,0,4608,0.0,233.0,98.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_207,512,0,4608,0.0,257.0,128.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_248,512,0,4608,0.0,197.0,88.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_235,512,0,4608,0.0,219.0,101.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_242,512,0,4608,0.0,212.0,94.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_214,512,0,4608,0.0,220.0,99.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_226,512,0,4608,0.0,213.0,100.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_221,512,0,4608,0.0,237.0,107.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_213,512,0,4608,0.0,222.0,105.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_219,512,512,4608,11.1111111111,299.0,121.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_238,512,0,4608,0.0,252.0,116.0,0,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_245,512,512,4608,11.1111111111,335.0,139.0,512,0,High mutation rate
Q3__HIGHMUT__MinGen_0,Q3,Q3__HIGHMUT__MinGen_0__rep_232,512,0,4608,0.0,170.0,75.0,0,0,High mutation rate
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_228,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_222,512,0,4608,0.0,32.0,25.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_210,512,0,4608,0.0,29.0,22.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_231,512,0,4608,0.0,34.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_246,512,1024,4608,22.2222222222,244.0,105.0,1024,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_203,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_209,512,0,4608,0.0,31.0,24.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_204,512,0,4608,0.0,32.0,25.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_241,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_236,512,0,4608,0.0,36.0,28.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_217,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_225,512,0,4608,0.0,36.0,29.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_221,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_213,512,0,4608,0.0,32.0,25.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_219,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_238,512,0,4608,0.0,37.0,30.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_245,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_232,512,0,4608,0.0,34.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_207,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_248,512,0,4608,0.0,35.0,28.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_235,512,0,4608,0.0,34.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_242,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_214,512,0,4608,0.0,32.0,25.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_226,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_216,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_224,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_205,512,0,4608,0.0,36.0,29.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_237,512,512,4608,11.1111111111,205.0,90.0,512,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_240,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_247,512,0,4608,0.0,30.0,23.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_230,512,0,4608,0.0,32.0,25.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_208,512,0,4608,0.0,34.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_202,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_223,512,0,4608,0.0,32.0,25.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_229,512,0,4608,0.0,36.0,28.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_211,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_215,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_250,512,0,4608,0.0,40.0,32.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_227,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_206,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_243,512,1536,4608,33.3333333333,186.0,97.0,1536,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_234,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_249,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_233,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_244,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_239,512,1536,4608,33.3333333333,309.0,149.0,1536,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_201,512,0,4608,0.0,34.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_220,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_218,512,0,4608,0.0,35.0,27.0,0,0,Slip-random
Q3__Slip_RAND__MinGen_0,Q3,Q3__Slip_RAND__MinGen_0__rep_212,512,0,4608,0.0,33.0,26.0,0,0,Slip-random
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_113,16,56,64,87.5,299.75,156.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_164,16,48,64,75.0,842.5,385.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_180,16,48,64,75.0,202.0,130.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_119,16,48,64,75.0,246.0,142.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_156,16,48,64,75.0,161.5,103.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_121,16,32,64,50.0,258.5,151.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_193,16,48,64,75.0,219.5,135.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_177,16,32,64,50.0,214.5,127.0,32,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_199,16,48,64,75.0,160.5,100.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_138,16,48,64,75.0,265.5,173.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_145,16,40,64,62.5,317.25,150.0,56,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_132,16,64,64,100.0,438.0,214.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_148,16,48,64,75.0,165.0,100.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_135,16,48,64,75.0,309.5,146.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_142,16,32,64,50.0,307.5,155.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_194,16,64,64,100.0,352.0,175.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_170,16,64,64,100.0,246.0,146.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_107,16,56,64,87.5,231.0,114.0,56,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_126,16,64,64,100.0,367.25,199.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_151,16,64,64,100.0,255.0,158.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_163,16,64,64,100.0,354.0,191.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_114,16,48,64,75.0,265.0,149.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_169,16,64,64,100.0,284.0,179.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_187,16,16,64,25.0,182.0,107.0,16,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_183,16,48,64,75.0,245.0,154.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_189,16,64,64,100.0,388.0,222.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_167,16,64,64,100.0,262.0,164.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_110,16,64,64,100.0,543.5,247.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_128,16,64,64,100.0,207.0,136.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_122,16,32,64,50.0,175.0,100.0,32,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_155,16,64,64,100.0,273.0,145.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_174,16,48,64,75.0,244.0,160.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_103,16,64,64,100.0,264.0,148.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_109,16,64,64,100.0,311.0,176.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_190,16,64,64,100.0,334.5,190.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_200,16,64,64,100.0,275.0,138.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_131,16,64,64,100.0,253.0,141.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_146,16,64,64,100.0,518.5,265.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_141,16,64,64,100.0,374.0,217.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_136,16,48,64,75.0,210.0,133.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_104,16,64,64,100.0,208.5,128.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_173,16,56,64,87.5,228.25,151.0,56,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_197,16,24,64,37.5,193.0,110.0,32,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_179,16,56,64,87.5,393.25,215.0,56,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_158,16,64,64,100.0,161.75,100.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_152,16,48,64,75.0,226.0,125.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_125,16,64,64,100.0,388.5,179.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_184,16,48,64,75.0,175.0,100.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_117,16,48,64,75.0,201.0,100.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_160,16,48,64,75.0,278.0,162.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_150,16,64,64,100.0,162.0,110.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_127,16,64,64,100.0,152.0,100.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_168,16,48,64,75.0,178.5,115.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_186,16,32,64,50.0,226.0,124.0,32,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_115,16,64,64,100.0,475.5,244.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_162,16,64,64,100.0,316.0,187.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_143,16,48,64,75.0,185.0,113.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_134,16,48,64,75.0,231.0,135.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_149,16,48,64,75.0,238.0,115.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_106,16,48,64,75.0,208.0,123.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_171,16,64,64,100.0,428.0,199.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_195,16,64,64,100.0,270.0,138.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_176,16,64,64,100.0,303.0,145.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_101,16,32,64,50.0,160.0,100.0,32,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_198,16,48,64,75.0,428.0,193.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_192,16,48,64,75.0,193.0,115.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_133,16,64,64,100.0,174.0,110.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_144,16,64,64,100.0,164.0,100.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_139,16,16,64,25.0,208.0,120.0,16,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_181,16,32,64,50.0,320.0,163.0,32,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_118,16,56,64,87.5,209.0,100.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_165,16,48,64,75.0,361.0,177.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_112,16,64,64,100.0,764.0,327.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_120,16,56,64,87.5,274.0,150.0,56,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_157,16,48,64,75.0,217.0,127.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_124,16,64,64,100.0,226.5,143.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_153,16,48,64,75.0,150.25,100.0,40,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_159,16,64,64,100.0,278.0,144.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_161,16,64,64,100.0,255.0,149.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_116,16,0,64,0.0,207.0,113.0,32,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_185,16,16,64,25.0,164.0,104.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_137,16,48,64,75.0,259.0,143.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_140,16,16,64,25.0,209.0,105.0,16,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_196,16,64,64,100.0,221.0,120.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_178,16,48,64,75.0,163.5,100.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_172,16,64,64,100.0,263.0,137.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_105,16,64,64,100.0,295.0,150.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_108,16,64,64,100.0,251.0,142.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_191,16,64,64,100.0,364.25,206.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_102,16,64,64,100.0,261.5,137.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_175,16,48,64,75.0,208.5,132.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_147,16,64,64,100.0,181.5,119.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_130,16,64,64,100.0,215.75,100.0,64,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_188,16,48,64,75.0,267.5,165.0,48,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_111,16,32,64,50.0,228.0,118.0,32,100,Slip-scramble
Q2__Slip_SCRAM__MinGen_100,Q2,Q2__Slip_SCRAM__MinGen_100__rep_166,16,48,64,75.0,337.0,168.0,48,100,Slip-scramble
